leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,puuid,summonerLevel
a27fb133-a426-405c-9547-4af88d3ab643,RANKED_SOLO_5x5,SILVER,I,2VxBzfkXMQCXYaX5Ksk7r6JJ9Scejhxct3k-jPhHLSqx6oUV,InsaneMovesBro,25,75,82,0,0,0,0,IBl_2u4XWUV-wYb8_1YqtynDMF4fW54AdTC-Dl2YPDRST8mlL8xlBNVc,hyf3a909tStQ34iR5Ijf4Ku02p8zy0u6NN4WFULWELFqtriedCAOxoQCBCdnDQpXvakjOKWsa75QSA,166
d0da155f-07cc-44c8-a245-e62ed09861a1,RANKED_SOLO_5x5,SILVER,I,2do70Z9ddJOjqIoIFNiIzOulXf78gi-bUnZoA_7hif-v1LQc,Halloj,63,100,94,0,0,0,0,krtd4Rk3u5kqK_-_QMCXe7eCXFePCvy306THRHpaBkKcTzDRLBwIIDxo,W0xyGQUVmdUwIA-MsSiC4-vpPq2x6cVIk4l5ohU0-YpjGLYGH45qrUCkiMVQddQ_IcmmtTbN_zPP2w,121
a4f771eb-29c6-4894-8452-695b1370cd7b,RANKED_SOLO_5x5,SILVER,I,WddGmrPCL0tIBCqrmF-Jmiqp0_ASxcpXK_RGwlZ9mopt0a4p,Wiking GL,18,313,305,0,0,0,0,_FUrWK_ueJGPYO0EtntpTIOONOAG-cfEPzu_nOtqPJjJnV0CWQgCo_Gi,-RTi3kwF2mAIUjRK6f_RH6_nIy9I6_MQ8eJFu-r9T08c3uPsT3MxMFouz5Tu2B0bZUNB7eRZ7E5lGQ,258
1d31d444-21be-493b-8da4-99339eba0df6,RANKED_SOLO_5x5,SILVER,I,TtiJwP1v_2t3iIJHjkkn49X6FmMkkp-_UUruaLNe2FrbpilA,Xololoko,35,363,366,0,0,1,0,ikp00njRWgcRjXVGU-OU6_kA44Do4GjGOAhJHkpAy9PVnlbQFXHV5ANw,yXDv0r66Gn-eitUrVXRcnX3k-eH9_D-vgf6WQGTEKZDkx9CETqBa0v7jSp8402Zqh2vSZsangwf0Pg,247
da25fdcb-3871-41ec-adcb-b6ddaf9f1f44,RANKED_SOLO_5x5,SILVER,I,jT35wLgtKiJ-OUqz7jmju8s6c89PUZK20f-ne2UvVSEIv1zV,ITSRA1SON,91,177,163,0,0,0,0,wVQ-7GfE7-tWNgQnoY1XYZbLJdzl3eFtuWnzn21djqPMAf6udyql__Vf,Nr4IpQQ97-Wc_hWqVzkNOwHdmDDI8PborIqe6YS3apZtOM4o34VrMs7m7l3xso4RNNDap38pafX2xQ,213
33e12331-3423-4f02-9153-a95bb0dcf510,RANKED_SOLO_5x5,SILVER,I,_olg2t_w_r3M5ETo9Xlwn2Hg3x_UbsS4NdZQ3XI3BGBpSlMn,fluwalker83,53,15,26,0,0,0,0,tEJe2a3kJldxewIL0gfUYL4xllvkH4UPW-OOL67IsXqQimHy1ls-lxk_,Po9GNr247SLiXNvaXfI_XX3VhtkZYN3bP-SGSftwAsl5gFbNAFQ-RUrQlw_LJDFAS8o_xXX1AXpgAA,77
6fdac7b0-53e4-460f-8d41-10d20ac3ef5e,RANKED_SOLO_5x5,SILVER,I,-J6jtVUXhOSP-fv_LDSnast5vRK8Nec_bAIOyp30EmQBasyM,imaschoolshooter,37,6,12,0,0,0,0,qN-piRfMwpgEDWkXO-XVR6DDpI99atBeJh60W8WEug3yzZqPJFQ21mOb,pdZSJDBJq190zOWbuxwluLlcHFP3VILd6QAygQO8XLw9uSobkAz2ynsXR6Y-MnOVoWs53IXdajXuYA,46
a15e8100-751f-43d3-a604-dece3a985219,RANKED_SOLO_5x5,SILVER,I,ae2-UfRdZb89rqMwu5piBrb2acGhUQvcTpWqAoqQx6rsTMLj,Master Genjutsu,8,37,42,0,0,0,0,quJ4NhaWL7O0JgVsW5My8Gwi70xhy4I7qHJz56GkURpJMEUwjLKnSUv_,_DIWTXYV8I9kfTXeb5fYIfUW_tVdlQpBhIfReXx2nM6Vtp1TxhDy7-e2KrZB_5UPl2WpUj1IE9Mgng,40
93cea8ee-aaee-4167-8ab2-a51a4d92ee21,RANKED_SOLO_5x5,SILVER,I,hZvOVbWF_liLTuoTxmB8CgK3p_iSPKMQtBbCzq7cK1BV9Xz0,Sagesplitter,8,31,28,0,0,0,0,CC1MdT9Ui28ageHrbXuKquyJQt91_nqWsmJH0AuTp-jH9NMFUikosuOO,1ntMy8EURsaHz047FmtbpGCPtQ9GrwfxHQ9_8ZiS8lLG0INJlJbWXYOif_Ko5Cri--mMgD6AnkJ-cg,56
e6a4bb99-5102-4e8f-aaa2-b1a1027d3283,RANKED_SOLO_5x5,SILVER,I,R1DxqVBd2xhNXBQ2-cEAE_mWUkMfAMnQe6iQM_Kh1BDOCUmz,yZqLisa,79,17,8,0,0,0,1,kbIk1EgSO8V0oW5og7aGNSjGUxxYDPFsoHtM0iYyeuA47kbbWPLa9_mV,rbtMnW3ojdqaSgOtlxbaIclh7C_B5SJPjYz0WLXhTomMMZ5kdSF1Mj1P7qM9-02ezPBqnGPzws53yA,38
f3b3fe95-65a6-4271-93b0-d69a05a88484,RANKED_SOLO_5x5,SILVER,I,QYK7pLB8dvAxQNt4lGUrawNGMZTUaoS3jktHTMMDQsl4Y-HT,MyNameIsTony,0,41,30,0,0,0,0,8X2Hs46SQO8WIICMuy6u0woc3wpkeBa1UKVQC9aArqErBw251RA1AN_F,rUOZWT7yfUHfOiI5vKVZPAknDYhrzPO4wwDvDVvvimwf8SDViimWiMFYYUUDWBf-1jN1ud-BHsmCjg,39
9aaa3545-c828-4206-aca0-de42277bc717,RANKED_SOLO_5x5,SILVER,I,mynaEWfC5dAPEacYpkGeGvQ7-DvYN-AUtduOa3_atdkp7L6r,Innocence is ,6,3,9,0,0,0,0,aUuu535cWxw4LF7UDwdFD9KwB5535Gy8utih_qQaYP6Y1hVJYsKjFFF8,oenYf9IYlcPxwpWEofRv-mzLVDk0cd4KtajYa-rw12hG-_x5hNuKDNCF6gfaoZdTl5E4dTrA_462ZA,39
92d9ee85-92cd-4f6f-9f23-4830f07f385a,RANKED_SOLO_5x5,SILVER,I,sve7U6h5d4i7pYbAyycwrCyrE8qIg21bKWS4k5Gv4J11-zjM,Im Honorable,0,46,47,0,0,0,0,9VeBsexYYEQEkA9hA_bIl0PA4InFRMruqy1dxRUoL8nvkm1_ZHAXRhM1,DX0FvOh7Y4EVbkMWHEnOXnbDCfnW7Fg_-t96j_btqk6vrKXWvvaxuDXiBjOVknj9UdiYdy_xLQQVsg,39
99b08f1a-2b0e-4632-9680-0727d37b2665,RANKED_SOLO_5x5,SILVER,I,fOatxbhu8iSZ-UkCiHM6ZP17lhtGCWX3J6RmyGllhtQxFYiO,Striking Viper x,100,40,32,0,0,0,0,h9TBKLEBx_R8riJoYJGudE8rwE8008KbC9C1m6xxMluKMF_qfMIVwUxK,DDv4VPguL25ze3Ze1HImOVDmqt1t3_LsG5OeKruLwOh753zcI3JEPyH6Xl3xfYcMjk6nA_zcNy4zuQ,73
280fd941-98f3-48b9-ad55-d310c5813533,RANKED_SOLO_5x5,SILVER,I,e2nSJygCNT-DcYCpHUAnpRyjdi6mMO3DW5nrMOoGCDKOZxup,ChoclateHills,0,66,60,0,0,0,0,wHPkXySpMuV1nGMvviQ8TdlEBrZ1dRiWdGJczP7Oh7M3k68iOaNxivv1,iUlVdiNwaztPCSnJBa2_7gSViSv2Q3X9M741L1FKbkc1XmL6iNFcjPMRYuXkl0XuVX9KHqmrzhX36Q,49
0c01b7ad-e659-47a2-993a-462b049ec51c,RANKED_SOLO_5x5,SILVER,I,EHtStixbE3E1nQTXr5_OqTVYx9v38-zOa9E1ms5Tt2OZx3-d,Small Clown,37,142,152,0,0,0,0,KxM1J6hMgtR07buzL4zbqGc0uAvaXDXbrqwc0NYsZeiRGQ09AWSgShh5,WZyMxdYrYP--9t_RP6EyvCoT3ByQJKwlVD7ghVEwQghCvetwhFwceHKGz9KLP1lXeKatPJNcSGNa3g,112
625f7496-164c-4228-8368-d5d73a3e48cc,RANKED_SOLO_5x5,SILVER,I,33YnavA1O-wsB7gtK2MatnA1jm6UD3E_Q5MmHEPky_jF38vZ,15FFspecialist,2,25,24,0,0,0,0,MvnIF37RmjD1wuzBhLPdciRFg68kmrOcx2Dn_PFSeWlhNTZ1iuXK5AgH,pbn8YH6YyLGeQ-IakyKq4ZQ4Fh90vgr5sWyq8HIrFfmj7G16NpVdTx_6J8Nq-3VMcK3MDINmmbP1Iw,47
6812ed0d-c797-4411-aec3-7087364dd325,RANKED_SOLO_5x5,SILVER,I,yrRXbfQ1eyTwhxmOQEKRX0rOwHZOcr_GWF_WGWOYp8uwXIg_,dOBarton,92,24,8,0,0,0,1,VDJv--hcb7IAXRoP93WgjP9lkK2_0MKQGHwVfWlhBzOG2w701Gv4ee75,xX_60mxdT7_ZVcbmDKM2nuwZFyDbYrRizjbI1HkCkeZBjWO4jZ5N3mbmS2JMx6XoCu2JjDXm8EMBpg,89
24db4115-43c2-46c6-a191-e1a53752c959,RANKED_SOLO_5x5,SILVER,I,PmW2mAtERY3Jur5obLZmRz0TpfdZkYz0lsSge7Nl6iZpnQcu,lolsurimu2,36,5,5,0,0,0,0,UqlmwsJGdAdH05yXVhoRwb3fG9fXdNmYbg-EnBHkM7VycD-LvaYRzdAO,eX2VqaUMy0fElc-qKP_hcdrMD0Lc0c7g63Nq7vE2FL0K-gJ9m0ZXNEJ1W0jxyakTXWa8xT2K09gzag,36
ca5b2a05-1358-4ce0-9a44-2786d509aa37,RANKED_SOLO_5x5,SILVER,I,kj_fsiHJEut_Jfft2z47-4gmcciyJNGvouaiAbXF7vGFVCdV,Deep Ocean Bread,0,45,31,0,0,0,0,7C2c-ua6Fv6Mqlq9r1AzXqslndKmwbgvlFuRrBxlSlztGpgq7KaQnhqo,WLap1DDsvw1EWecOq-3U6oxN5lC45Y18how6MpRtiwXl2pN2nw3DL3cYP_nmWTsbzK_4fYK6J4urAA,73
845a35ee-17ef-4912-954d-4b4c25109b1e,RANKED_SOLO_5x5,SILVER,I,fic3jXTaa8q-eaO-gF-Zg-c72h_FU6n_eLDteiOxGckwEOEl,DonahueuYgK,28,32,19,0,0,0,0,mFWHcaBTQgsCFyt1ku4Qu3Yd8hK-OJ9WQghT8TICO9Kf9iTBL_YbWu6J,9oKztgmxBpxpjZHQHvRBOSi3syH4uvZHANuIezmg2Y6jv88Oo-NUfQEa3IWbgCTrdhTAFbjOzfUa6Q,42
8a15e594-f421-4c4b-a44c-c78fbe16ef02,RANKED_SOLO_5x5,SILVER,I,XC2Gd80lorCi2D0OU6mHyZWXRXECqOYgHhRJEdkIgKIdCM3b,NekoSanko,0,41,30,0,0,0,0,Cx2G1zNUntXWuI2LPe3nngRmzc-gm5T0jf7jIRPMX5C30vKyb1Pg0oud,n4d7tQFR2aBDS4ziilhzi49RAw5nDRb46o_K7DUXQwxujH2uBzNQhGGh6jP15_RcU6mqHVOL8V9tpA,39
78349346-b7c9-4d72-87a4-b8d7a055c58d,RANKED_SOLO_5x5,SILVER,I,M5jDDyC8DRDpnckI0BbAmx61xppbMh9c7xfTL9OAzDil2HIn,RTS Nanette,0,87,74,0,0,0,0,V6e_CT96SnmXUotPjysgc-qjQANk5XXVL2k38gdTb9tntlodwI-fH2ry,A-gRRkWcT1Lm515LdAtmS45mAETANPymFXsPLCFjQYVjKhiMKTl65-so803KMMVineulS9xt7OvGew,48
5ee45880-34f5-4062-9d70-f555312e3072,RANKED_SOLO_5x5,SILVER,I,aA4K_nEh7PkVOkXB7zsuyE6k6Xdl54VX2Ij0BPN03qRsKxJK,NiShi Da JiBa,36,48,17,0,0,0,0,9jFX0ui85KhhXxY7kCgHiaBcDwQtXEZKahlItDTwueUpUSDyY6i2dUXT,7pAFIzORkcaJzKGL0MnSN25UdNjaMza7Y04NxcpuwWrD8mrZfrfCEZmq0tHowBEPOxIkm-mCpz8bGQ,123
64c069c7-e3ee-4b7a-9278-56c87cb2e1d4,RANKED_SOLO_5x5,SILVER,I,4huINlQFxuitNRtBlaRen755yFMt8EvP3wPpnSMHUZEyPnvO,Reformed Boomer,60,38,38,0,0,0,0,KttJJ-6Vx1jy-Y97rKUWG2EmZi546dUmNMliStEsQyy1X7aVtQNC2Jbs,PX4qlDCwbL7oHnxaPUYl7LKTW_q6R3e8zO9QBfXKzSgDNn61jWkzksppjstvo6BE5XxfsmeA4QSXjg,41
6c2a69f5-8576-4cef-b504-f01b61168b97,RANKED_SOLO_5x5,SILVER,I,LlFUALqXwXeHUucIaU0wp5_F3bBqB2RKZjvoUOYRYK-KvbDj,white ferrari xo,85,26,13,0,0,0,0,0ocFQ0FnO913ca1WmjNWCG9fknn6xdrcwbI9mveJzlXNzvVheqhMqLLJ,SsENBprH6wpGUAZlVBN-tmfG4OkN6mTa-Xcvzc3daIrXyad7WI1OYgRUfnf8iAUXq0x_41Lpa_kBEA,42
1e85709e-faba-42e0-8bbf-bca2766433e2,RANKED_SOLO_5x5,SILVER,I,H5kReHIqrDl80wS7xkMAYq5kk4JF3fCeEnqUdQnXrJUyweD9,VonkBonk,91,270,245,0,0,0,1,d6TGCUaCar-bIiIc-r8qP6fFZ0KUvJE7V8DP0a34jvmBouOuCG98s5oj,LT3mJo0xzBfPNDXFBxBkil2z-1w6iTrWnHDFn9S7r-9gokZm6LSLQC9S87oS1Brp9hr0SOSCf53J7A,152
1311218f-152c-4638-b69a-9150865cae32,RANKED_SOLO_5x5,SILVER,I,2laqAh9rZzbFPqcfrFAFRQ5jFf4WBNkVhrugVr4uzl2wgOag,AirRengo,63,48,48,0,0,0,1,Y0qwl1L4y3TpLqRen0_o7kVILhj2yD4jLHkao9zI5_-sLYZC4XHn_rUX,_E5W9o48qYWmmseSODgeYVdCL49ROF0Rh6Y-8yX5In2K4Hj1RCksLhdCbXV2cF7VLcJ4B_iVkLM1vg,40
bb4af573-d7ac-45b9-a84c-9089f2356f66,RANKED_SOLO_5x5,SILVER,I,0VFjco-wtWyDHkjaHgRGF9yVZb47zw80mcYI6Qf5-4drtjKh,FerdinanduY,72,18,14,0,0,0,1,Mxw2IbDCmwIUOy_1AWk5vAgGIUK_eAvM62M67gNMZWBSO4mhZlowigx2,gjqFlHMefP3GrzJJMDBwOb1Nxfhu1Y1Gpe6WO-quaK9LizXwCmI_xzZPr0nFurrCOl0kaMA45kaIvw,54
1ad29643-f5b1-4d9c-81e9-99e5d8cee0d6,RANKED_SOLO_5x5,SILVER,I,-PvdNOPrtjA98Ie-OqA6YXKYjSei_bksqeKbL0IE9MX7BdMR,StephanieiQdO,0,23,22,0,0,0,0,Prv0S3CT5-XXOhgvjG9YgstKNdF3j8GRMLPT3837XLiqCBvuP1lQ7_PY,JZr0q5wXwOdjsjLwZciXvSdbauMlZYCrq1mrDMmBC6tr1qrzeLv4dwZuBZI6DwpeDg3tH47xNz5X2g,44
317cd343-6f9f-42a2-83d7-85c51a6e2a22,RANKED_SOLO_5x5,SILVER,I,zw5pWDwykXmbb_kKMjTXEkx7Pht6aFc6vaLQuonCKdt4NYDr,HeeHeeeXD,0,57,62,0,0,0,0,Zp_ksUN6g6SroT1w1__Z_6Ulx-SjaD69r4jyJJ_dKTtDRBMJGXuIfEdj,oEnkytka7DqbECWakbt3koeRmSLxHXlr-WS9YIt5CzjKtrlc5FUG0_GTabeZvGQDDlVNb6hBCQ3Y4w,49
b71464a1-cd7b-42b3-85ea-bd63e8221cc6,RANKED_SOLO_5x5,SILVER,I,qIlAwFyLnir3iXDRSoKV5uBc7gnwxUj8cHrpRfZOHJWwY3VE,Nµmber Eleven,100,36,27,0,0,0,1,3Ps56x_HJWbrNLiq8scu7IkZEzuGKKDM-BCKxIba852XKMCa4ZCmTSrg,RBBoXdy6cuyL11vGVVkWrjbltwgympmy7ilxA7bMqjmEklCHwgQNmyZNWDk-_3NzOyRjWeZHeoo1AQ,36
4df70dac-82b3-411f-a86e-c337fc54ca37,RANKED_SOLO_5x5,SILVER,I,XZClEMysQOUefQJDiJqDmiCIJnN7l76I_SjX83hCA2cN6xUs,Spaghettoniz,20,25,30,0,0,0,0,QbqtL5coHG-iBZB7pMG0BpPCjBW5yI4SluWRdJPJr9XuqI2QY9F8Jsc6,qx32LcfAvBGtLUmd_5Q5mFph-RtWUkMb0Uc0yP-ut5xkuMuIJONtMHBxKC6ZwhIH9K1ki61lYQfrAg,69
bb4af573-d7ac-45b9-a84c-9089f2356f66,RANKED_SOLO_5x5,SILVER,I,Yc-tAOMn6ICf9dK2T8T8EnDUl2WAosSSeeE-IS2ovd6il2jK,CarryTheFox,43,34,15,0,0,0,1,7TjXeN7n6w-8mm9nx4jEMJP2P8CphPAZmWGdyUqUGk9SrJRVS6Vxyj1Y,fgu9gtzPZ8fWNy1nZXgx3ch1eFPSUfgli3jw7qZ0m8f2fBZVsTucN_YE4STxSxCATuaMpZ6mAZQNMw,38
6e3b52d6-0e48-4abf-85d9-1b861eee5519,RANKED_SOLO_5x5,SILVER,I,vym6rqIDeGv2JfPD-whlTI6Zn7U6i1vu_3hA8QmAqI1oxCxY,Beaterskicks,28,28,27,0,0,0,0,5V2yC2r7gRmEbcKeRCF7g-6DqLySJyljHViHSIz7-i2imCnUDbDzf6zU,BFrPB9lxUe-big-w9M-fzY2skZLhW_myia6fbz_qeKRUP3QDMF4a9JpX_qmejWrskEavTCuEyqKd-w,49
9c8d2c4f-1de1-4c95-a48f-1efc2f5a72d1,RANKED_SOLO_5x5,SILVER,I,fNtKOwENd6DZYQOLupcvT9dli5Ulopu9dIxpblR4f5WPWKDs,Not jax just hax,100,38,45,0,0,0,0,4JZJ45gybLPG-YkGAoWirkKwCnoZmb8fWMoDXl9iLq6dQRxWE7YoVGbt,U-xq0FrLX1_x1iZt-lQmE_SHrqyxxFfr7qaj4YajwVCqHShtkFl2KhIBKnfygJs0ZsPt31zk5b_hhw,56
b39d6b7a-0bbb-477b-9c08-134485ecb289,RANKED_SOLO_5x5,SILVER,I,rDmOGj3qC1BJ7SPOjamji-l0W4nJaDO0ThM-EeB50nj9xKmO,dynonuggies,0,75,59,0,0,0,0,NzevAaOVqP8Up14ow604v0m8s-GuaMd4w4aXBF_FNomh6p5EVVWUdrX4,tEWheB_WwsZZfJelr77wSwHD0V-XuLUqtsW0DKfgJQkBdwfCDoJ1Ty-rrD4XxmVTgS0EcB2lBVEGGg,86
72138623-3b51-40ef-87ff-f2982cdb42c5,RANKED_SOLO_5x5,SILVER,I,UyiAlxP-3eZh2064d-bgjBbHrdvl1O0MMzd1bxWYCKY2Z0Kf,YisusTakeTaWheel,9,70,82,0,0,0,0,bjW6vFs54RScaEti1MeYGSrMAaaTrLto306AC6ZbWR5183Q2eReQttfw,pWTH-reiCHnb-uX1mVmBbVOFmYHGSu9DCHSkoTg1XsSAliJDCBs1ZjGoB0nI4THkiUsIwMKu7Ne4_Q,45
039a2c96-23d5-4439-b22b-2343d43be19f,RANKED_SOLO_5x5,SILVER,I,kNrPAEZb4DAEoEyQobqsqTaFGLbMCGngysyOGJ3xqZzuBVxX,HyperFlux,31,165,135,0,0,0,0,MJrvzloEbWd4brEffk-YRldOhl72Lz5sumYl6E1JGH-y3RCrvWqoPM7z,_un1Ikm-aMV8gcMty4iCdDY2gdNaDli7Y95yTrCxNPQO4FO6_HaqqPaWHoMd2mvptURc7YXpZo2k0g,175
39a0b22a-9ffe-4ae0-9291-7a053a97cb60,RANKED_SOLO_5x5,SILVER,I,KUTLMmzdBjEBD_3d2f3D0krFq7wuCk8r5MzB7aRG1WbzfmnF,withoutx,100,47,41,0,0,0,0,UUiPcxLLUrEZvrvN9MqaJsjS_tD9-iFhvcKe9-hkitqNyfwJh54fWqzY,KsWYeVpvZkSTw2g-W6o7de2wPeK7hnL5BuF5PAtzIMKcjF5N89ll6vDVYbxkL5_YdLunu3u5OkI2TA,63
cc2bbc5f-3701-42f5-8d24-0a561b3047a7,RANKED_SOLO_5x5,SILVER,I,htdxxp9VnOtZT2xJAV_2QQBuA3kMsQwEcy1JgIHcqU_EjrDN,Carlangas210,58,151,140,0,0,0,1,iMEg7roOjz0ReadaLPVFRg-VJm_PzbUFQNbAlKR72ENAT4jRt0KrvpnD,Zqx5BUedI7Er3Bf4J2keLZRi-K82V6FuyibcPXfmcAZI9IaLtdkYHpNyOtW75oeB2L2Krbr6cjmDCw,100
240d3fa3-0ca0-4d2a-ab4e-b1509a0bf5d4,RANKED_SOLO_5x5,SILVER,I,FQ1N53FP_zHh-WhRoRPXT8DVIPBm-4Uymbuv9f0zgc4KRx-P,Hikore,100,42,33,0,0,0,0,vjPsPDghFnsxtDxkFEnU9Y8I6JaYWB7ynI8Fevt7AAmUfaxlgm5pUK7K,tR-DCZ5Z-Jkhf8JMpWb5QQz6L09sbV8-FO62mhe0dcBL00IM0jAMrG7u-dGS3iSxt9aRlNaIqqSQFQ,41
ea750f65-9615-4e44-bacd-6ae4ed93ad9e,RANKED_SOLO_5x5,SILVER,I,MaYUWylmsGj7m5jGUop9vQtPMn4AyEgQbVJ93IoADj9KTCAt,NAplayers2trash,33,75,76,0,0,0,0,9iu-u2U04iqujFex_y1Uls1MJnL38lxf037CJv_B1zGbd8qckqWaaPtv,lwrxzbkcmDj1r4EJIcqwS3dL09mApEgz1fYE3QABjUeeU9Ot4_UCvz_3fL2p3UJA4xM3HSxpYUzqOg,90
1086044e-f98e-4c82-a12d-999325f2ff61,RANKED_SOLO_5x5,SILVER,I,VLwXEgb9djbqP0xzSec_CyRHH3ulDcaPnr7pGeEhpq_0rUae,IDONTWANTTODUOQ,100,32,19,0,0,0,0,UEPCJA89tZ8JyvPJNnkkkwj0t8Bfx4nYWTGmenQGiMUwrPkUIbpbPMhE,WdNDRq8QUPb1z856S5HLKw3w_IkouRHy12IbRER0Ib320-qYMqwAzQEAY0X71Gl7IRiYtv3nzQCSTQ,51
76027ff3-9811-44b4-b8dd-991222a89ec3,RANKED_SOLO_5x5,SILVER,I,mZuTiKY52cVE_RjDG2R6Di9WC6jKEsM5o4i6Ki_6re2Rs2kG,hPjLeo,100,25,20,0,0,0,1,C2f_nqbmkSC_PG2JXzHh1a0CKaxdAEK7aakHi7LcGNBVKEbbVnwj-9TJ,nDnXuKN4Vpl6qGy_3V5dZ5nEB-lMzUvddhOcv3KLllj5iRQ4RENOPiwxjvUG5PL2J-LcUSfX4eIQqA,36
36feb94e-82e9-45d2-9bc5-6df2581d969c,RANKED_SOLO_5x5,SILVER,I,S-i7RNZ-9I-ANAFFC080424rb6ajwPABfTYCGFFdNtqU2cvx,ChingChongMando,19,113,88,0,0,0,0,noqGZY_Q_9ms5WMW1KNj1v0WCGDlpeL0wKAazWDiYvJPEsDWI1DcsS5S,WXvi4ZgkmScx9qeaJVrautmsgyE1s2Q0Am_OEaDtMB_smvSFwqwhzCzFNmd8apSG4SRUDVwmVbzblQ,199
55c40de9-4c8f-49c2-b716-06cfef137325,RANKED_SOLO_5x5,SILVER,I,ino7YvuPCoG2qrlrxngTbJC_SJqdacKZ1KXVabigF1XNurf2,pYhPrimo,100,46,38,0,0,0,1,6eymumTn7ca3yqtq5bikjb9baWOO3yFSHO-7-k9cY4mDiZih_urP5qUr,whDqJQCMaG9zStyWRAaY9UNm-fut8HubGYAdnTvh5FASk6U_jYn5r13nNyp5Mn5AH5NIpV1WbBPyOA,38
81dc7767-949b-42b9-8df5-e3148175a80e,RANKED_SOLO_5x5,SILVER,I,6nS-zpYQIAUgDS9MAYXg83WRDwiU6DTY24TzxLneJ-j8UrQo,Slurpaliciously,39,38,34,0,0,0,0,Zsq7_qVlytyKavW46QBuAx4GxH8zIwiVbNELCiOREZw_AEQSMLXCXwrt,07MQtUeLZOKYRcyhk4lOHEyrntTHhBuFL8_qlYQeVoWPuHpaRcuO4XDtR3xcQxRGTKburudT5_II-w,101
76c058e1-ffc5-44b0-992f-de53becfbdc6,RANKED_SOLO_5x5,SILVER,I,Wwm4EjPiFS_Wg5Orseaqw56ssPkVaWKOA0AuWgTgmqChlyRo,Kaïros,42,37,39,0,0,0,1,lAJRrX2qZMF7NIzuXQEh0RZFwlDGZoy0JS6cAljzX9oxeNIisZ67URwX,DF6wj2u8ibQyfxdCG1if8llzHhjuXeSVm1fU6F25Itdk6VF5Gnonc63GPXYhtzEW2NmRxrYdKg2CdQ,37
871a3358-dd6b-4e28-a539-58b0f4ffe2e9,RANKED_SOLO_5x5,SILVER,I,JB9ypESaXX3r6Vd5REN_45UCPXEDL6BHTzsToizrjDKYtGga,JessexZwI,46,19,20,0,0,0,0,2swYsGTfw547_LwigR_33ffDFZKWsRQivgW-DfTZkoCmDq9O_zgOpvkC,Y1TQa-A2jqLzc1KScTn3ulguGWPi4QhgzaULZmCuQuYeexTeq_uvqgMQI-NmAIoF8msKXYue5r_qSw,38
f35bcf21-80e0-457c-8caf-44ac88d680ff,RANKED_SOLO_5x5,SILVER,I,9e944CXcd90VUf6TB3dbslD9H5w0azE5dR8xeZSOu-Kg4UTz,XinZhao     2077,100,33,26,0,0,0,1,xy_ARtprmkk46C02pw9tHLpuQgzRstspBjSkQiwAW2yXcuXGN_wIfEjU,2BxvI21TlxUPLH3FxpjV9-gk3IgNc-M_kTlWir94fjk2u4rKYHjVUJixA6Wd-Da1ilpMPMKpQj311Q,40
871a3358-dd6b-4e28-a539-58b0f4ffe2e9,RANKED_SOLO_5x5,SILVER,I,1TpZG7IYNmHhoqloPTUmPWEyHE9gYHfxONQ-MvKolf1NhhTi,Pegger,100,20,14,0,0,0,0,Z0-bi2DaTfi0sXB0_3Od0oI-RNG01sByZC1Yx3bPrawebZEnV9WePW0_,BTonvPZbfpZm0gmn6IO1BqoMtdkF3qWhpNsuk1Rr24o_cLPxrxcnjK3R2V_7626I030e5DP7KA6fdw,39
6ef51712-b582-43bf-96c4-b1af9ee895f9,RANKED_SOLO_5x5,SILVER,I,hx60tC9-xXF0YtPwJJ41GGDUUZSyZvaxwUTnsP-1uw9o7cxJ,Shad0wLord862,44,169,170,0,0,1,0,5qCgk70epcFSl5FhalGuH-fe28rFat_Cr0mQfDGJ4QU6S_oTdn-FuJrg,qEGIzlddA2ksFkPKUlerbb6v8yf3AARMskGiXYMy-QfwnFy8eNQfwxc5GiXnIpQoeQKdgy50F6rWsg,108
b1e0fd3e-abcd-43f1-a5f8-9871c8493719,RANKED_SOLO_5x5,SILVER,I,J47_1nu06ZvsXOYpf4ucIkhzfl11UCBRad_1mcPJG-dpX-9t,ArryWang,59,77,53,0,0,0,0,-xop5z-SUm0Ri5laB1-d91PiaoSPT7FXLESfvw2hdyvNHAR4CuN3lO4Z,SRJe-kWhfHOkScFHiRHqH3bmuXfjPQcwPP5DIKomtw4Z5Qkmjweltalo5NL8Z7PrNdWRX56ucSQVBw,70
1320e4d5-8f41-40ab-8e27-dc220a505bea,RANKED_SOLO_5x5,SILVER,I,XB-575zgM2dHzFx0SZVwT9yGSZFBNyDgq1nlSu0sMvYwXlGn,Yasuyone Adc,2,179,199,0,0,0,0,F5wFuppWy3NvvudYOnEv20hNxeJROW6lmMx-zomgGf1NQjO1iVlbNVh-,E0Q9Q89n4nbL-FPzpRhhvwQC7WjMU6ZE07rVLVpjiXsOHBEMMIRCjM_O5S1jpzt6X__dAjLqMnTBYA,86
81a0baf5-305d-427a-9dd9-2eaa273e0c95,RANKED_SOLO_5x5,SILVER,I,WCrLj3A75hezize_tpuhSP_5ETu5rTkk0mW21ZcmwmNA0wwo,Vixtt3r,53,27,24,0,0,0,0,MnSZ2gInnYDYjOq6nhY0JlrGeqZfWX0glaoVojepXHct66KDb2sgnioS,2jYn6RiurZtzLk7gPKG_BFaduayEmRzOF5ilI3v7-od_aFgy77Csbx6Be1Yybs0ZEn0WAB5PXYftlQ,34
